generic_name,brand_names,strength,dosage_form,manufacturer,packageMark,indication,contraindication,side_effects
Tranexamic Acid,Fibrostat,500 mg/5 ml,IM/IV Injection,Globe Pharmaceuticals Ltd.,fibrostatimiv-injection500-mg5-ml,,,
Tranexamic Acid,Fibrino,500 mg/5 ml,IM/IV Injection,Eskayef Pharmaceuticals Ltd.,fibrinoimiv-injection500-mg5-ml,,,
Tranexamic Acid,Fibrino,500 mg,Capsule,Eskayef Pharmaceuticals Ltd.,fibrinocapsule500-mg,,,
Tranexamic Acid,Frabex,500 mg,Capsule,Square Pharmaceuticals Ltd.,frabexcapsule500-mg,,,
Tranexamic Acid,Frabex,500 mg/5 ml,IM/IV Injection,Square Pharmaceuticals Ltd.,frabeximiv-injection500-mg5-ml,,,
Tranexamic Acid,Hemotrax,500 mg,Tablet,UniMed UniHealth,hemotraxtablet500-mg,,,
Tranexamic Acid,Hemostop,500 mg,Capsule,Apex Pharmaceuticals Ltd.,hemostopcapsule500-mg,,,
Tranexamic Acid,Hemostat,500 mg,Capsule,Aristopharma Ltd.,hemostatcapsule500-mg,,,
Tranexamic Acid,Intrax,500 mg/5 ml,IM/IV Injection,Incepta Pharmaceuticals Ltd.,intraximiv-injection500-mg5-ml,,,
Tranexamic Acid,Intrax,500 mg,Capsule,Incepta Pharmaceuticals Ltd.,intraxcapsule500-mg,,,
Tranexamic Acid,Klokap,500 mg,Capsule,Doctor TIMS Pharmaceuticals Ltd.,klokapcapsule500-mg,,,
Tranexamic Acid,Nexyl,500 mg,Capsule,Ibn Sina Pharmaceuticals Ltd.,nexylcapsule500-mg,,,
Tranexamic Acid,Oranex,500 mg,Capsule,Orion Pharma Ltd.,oranexcapsule500-mg,,,
Tranexamic Acid,Taxiclot,500 mg,Capsule,Apex Pharmaceuticals Ltd.,taxiclotcapsule500-mg,,,
Tranexamic Acid,Texamic,500 mg,Capsule,Euro Pharma Ltd.,texamiccapsule500-mg,,,
Tranexamic Acid,Tracid,500 mg/5 ml,IM/IV Injection,ACME Laboratories Ltd.,tracidimiv-injection500-mg5-ml,,,
Tranexamic Acid,Tracid,500 mg,Tablet,ACME Laboratories Ltd.,tracidtablet500-mg,,,
Tranexamic Acid,Tranexil,500 mg,Capsule,Beximco Pharmaceuticals Ltd.,tranexilcapsule500-mg,,,
Tranexamic Acid,Tranexil,500 mg/5 ml,IM/IV Injection,Beximco Pharmaceuticals Ltd.,tranexilimiv-injection500-mg5-ml,,,
Tranexamic Acid,Tramic,500 mg/5 ml,IM/IV Injection,Pacific Pharmaceuticals Ltd.,tramicimiv-injection500-mg5-ml,,,
Tranexamic Acid,Tramic,500 mg,Capsule,Pacific Pharmaceuticals Ltd.,tramiccapsule500-mg,,,
Tranexamic Acid,Traxyl,500 mg/5 ml,IM/IV Injection,Nuvista Pharma Ltd.,traxylimiv-injection500-mg5-ml,,,
Tranexamic Acid,Traxyl,500 mg,Capsule,Nuvista Pharma Ltd.,traxylcapsule500-mg,,,
Tranexamic Acid,Trexam,250 mg/5 ml,IM/IV Injection,Healthcare Pharmaceuticals Ltd.,trexamimiv-injection250-mg5-ml,,,
Tranexamic Acid,Trexam,500 mg/5 ml,IM/IV Injection,Healthcare Pharmaceuticals Ltd.,trexamimiv-injection500-mg5-ml,,,
Tranexamic Acid,Trexam,500 mg,Tablet,Healthcare Pharmaceuticals Ltd.,trexamtablet500-mg,,,
Tranexamic Acid,Xamic,500 mg/5 ml,IM/IV Injection,Renata Limited,xamicimiv-injection500-mg5-ml,,,
Tranexamic Acid,Xamic,500 mg,Capsule,Renata Limited,xamiccapsule500-mg,,,
Trastuzumab,Herceptin,600 mg/5 ml,SC Injection,Roche Bangladesh Ltd.,herceptinsc-injection600-mg5-ml,,,
Trastuzumab,Herceptin,440 mg/20 ml,IV Infusion,Roche Bangladesh Ltd.,herceptiniv-infusion440-mg20-ml,,,
Trastuzumab,Hertin,440 mg/20 ml,IV Infusion,Techno Drugs Ltd.,hertiniv-infusion440-mg20-ml,,,
Trastuzumab,Ogivri,440 mg/20 ml,IV Infusion,Beximco Pharmaceuticals Ltd.,ogivriiv-infusion440-mg20-ml,,,
Trastuzumab,Tazumab,440 mg/20 ml,IV Infusion,Drug International Ltd.,tazumabiv-infusion440-mg20-ml,,,
Trastuzumab,Trastunix,440 mg/20 ml,IV Infusion,Beacon Pharmaceuticals Ltd.,trastunixiv-infusion440-mg20-ml,,,
Trastuzumab Emtansine,Kadcyla,160 mg/vial,IV Infusion,Roche Bangladesh Ltd.,kadcylaiv-infusion160-mgvial,,,
Trastuzumab Emtansine,Kadcyla,100 mg/vial,IV Infusion,Roche Bangladesh Ltd.,kadcylaiv-infusion100-mgvial,,,
Travoprost,Avatan,0.00%,Ophthalmic Solution,Aristopharma Ltd.,avatanophthalmic-solution0004,,,
Travoprost,Avro,0.00%,Ophthalmic Solution,Drug International Ltd.,avroophthalmic-solution0004,,,
Travoprost,Avost,0.00%,Ophthalmic Solution,Ibn Sina Pharmaceuticals Ltd.,avostophthalmic-solution0004,,,
Travoprost,Trapost,0.00%,Ophthalmic Solution,Opsonin Pharma Ltd.,trapostophthalmic-solution0004,,,
Travoprost,Travolar,0.00%,Ophthalmic Solution,Square Pharmaceuticals Ltd.,travolarophthalmic-solution0004,,,
Travoprost,Travast,0.00%,Ophthalmic Solution,Incepta Pharmaceuticals Ltd.,travastophthalmic-solution0004,,,
Travoprost,Travagen Z,0.00%,Ophthalmic Solution,General Pharmaceuticals Ltd.,travagen-zophthalmic-solution0004,,,
Travoprost,Trapost OSD,0.00%,Ophthalmic Solution,Opsonin Pharma Ltd.,trapost-osdophthalmic-solution0004,,,
Travoprost + Timolol Maleate,Avatan-T,0.004%+0.5%,Ophthalmic Solution,Aristopharma Ltd.,avatan-tophthalmic-solution000405,,,
Travoprost + Timolol Maleate,Avost Plus,0.004%+0.5%,Ophthalmic Solution,Ibn Sina Pharmaceuticals Ltd.,avost-plusophthalmic-solution000405,,,
Travoprost + Timolol Maleate,Travast Plus,0.004%+0.5%,Ophthalmic Solution,Incepta Pharmaceuticals Ltd.,travast-plusophthalmic-solution000405,,,
Trelagliptin Succinate,Wedica,50 mg,Tablet,Beacon Pharmaceuticals Ltd.,wedicatablet50-mg,,,
Trelagliptin Succinate,Wedica,100 mg,Tablet,Beacon Pharmaceuticals Ltd.,wedicatablet100-mg,,,
Tretinoin (Oral),Vesanoid,10 mg,Capsule,Chepla Pharm-Gmbh,vesanoidcapsule10-mg,,,
Tretinoin (Topical),Cosmotrin,0.03%,Cream,Beximco Pharmaceuticals Ltd.,cosmotrincream0025,,,
Tretinoin (Topical),Isotrex,0.05%,Topical Gel,GlaxoSmithKline,isotrextopical-gel005,,,
Tretinoin (Topical),Retin-A,0.05%,Cream,Synovia pharma plc,retin-acream005,,,
Tretinoin (Topical),Retigel,0.05%,Topical Gel,UniMed UniHealth,retigeltopical-gel005,,,
Tretinoin (Topical),Trinon,0.03%,Cream,Renata Limited,trinoncream0025,,,
Triamcinolone + Neomycin + Nystatin + Gramicidin,Fungistat,,Ointment,Drug International Ltd.,fungistatointment,,,
Triamcinolone + Neomycin + Nystatin + Gramicidin,Fungistat,,Cream,Drug International Ltd.,fungistatcream,,,
Triamcinolone + Neomycin + Nystatin + Gramicidin,Monacom,,Cream,Amico Laboratories Ltd.,monacomcream,,,
Triamcinolone + Neomycin + Nystatin + Gramicidin,Tetracomb,,Ointment,Pharmasia Limited,tetracombointment,,,
Triamcinolone + Neomycin + Nystatin + Gramicidin,Tetracomb,,Cream,Pharmasia Limited,tetracombcream,,,
Triamcinolone Acetonide (Injection),Alfacort,40 mg/ml,IM/IA Injection,Ziska Pharmaceuticals Ltd.,alfacortimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Cenolon,40 mg/ml,IM/IA Injection,Incepta Pharmaceuticals Ltd.,cenolonimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Cynocort,40 mg/ml,IM/IA Injection,Techno Drugs Ltd.,cynocortimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Emicort,40 mg/ml,IM/IA Injection,Ethical Drug Ltd.,emicortimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Eucilone,40 mg/ml,IM/IA Injection,Pharmasia Limited,euciloneimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Trialon,40 mg/ml,IM/IA Injection,Drug International Ltd.,trialonimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Triacin,40 mg/ml,IM/IA Injection,Kemiko Pharmaceuticals Ltd.,triacinimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Trecilon,40 mg/ml,IM/IA Injection,Rephco Pharmaceuticals Ltd.,trecilonimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Triamon,40 mg/ml,IM/IA Injection,Globe Pharmaceuticals Ltd.,triamonimia-injection40-mgml,,,
Triamcinolone Acetonide (Injection),Trimcort,40 mg/ml,IM/IA Injection,Chemist Laboratories  Ltd.,trimcortimia-injection40-mgml,,,
Triamcinolone Acetonide (Nasal Spray),Cenolon,55 mcg/spray,Nasal Spray,Incepta Pharmaceuticals Ltd.,cenolonnasal-spray55-mcgspray,,,
Triamcinolone Acetonide (Nasal Spray),T-Cort,55 mcg/spray,Nasal Spray,Opsonin Pharma Ltd.,t-cortnasal-spray55-mcgspray,,,
Triamcinolone Acetonide (Nasal Spray),Trialon,55 mcg/spray,Nasal Spray,Drug International Ltd.,trialonnasal-spray55-mcgspray,,,
Triamcinolone Acetonide (Nasal Spray),Trispray,55 mcg/spray,Nasal Spray,Square Pharmaceuticals Ltd.,trispraynasal-spray55-mcgspray,,,
Triamcinolone Acetonide (Topical),Aristocort,0.10%,Cream,Aristopharma Ltd.,aristocortcream01,,,
Triamcinolone Acetonide (Topical),Aristocort,0.10%,Ointment,Aristopharma Ltd.,aristocortointment01,,,
Triamcinolone Acetonide (Topical),Skinaderm,0.10%,Ointment,Kemiko Pharmaceuticals Ltd.,skinadermointment01,,,
Triamcinolone Acetonide (Topical),Stelone,0.10%,Ointment,General Pharmaceuticals Ltd.,steloneointment01,,,
Triamcinolone Acetonide (Topical),Trialon,0.10%,Cream,Drug International Ltd.,trialoncream01,,,
Triamcinolone Acetonide (Topical),Trialon,0.10%,Oral Paste,Drug International Ltd.,trialonoral-paste01,,,
Triamcinolone Acetonide (Topical),Trimcort,0.10%,Oral Paste,Chemist Laboratories  Ltd.,trimcortoral-paste01,,,
Trifarotene,Zonyra,0.01%,Cream,Ziska Pharmaceuticals Ltd.,zonyracream0005,,,
Trifluoperazine,Sizonil,5 mg,Tablet,Healthcare Pharmaceuticals Ltd.,sizoniltablet5-mg,,,
Trifluoperazine,Sizonil,1 mg,Tablet,Healthcare Pharmaceuticals Ltd.,sizoniltablet1-mg,,,
Trifluoperazine,Stela,5 mg,Tablet,Delta Pharma Ltd.,stelatablet5-mg,,,
Trifluoperazine,Stela,1 mg,Tablet,Delta Pharma Ltd.,stelatablet1-mg,,,
Trifluoperazine,Telazine,5 mg,Tablet,Eskayef Pharmaceuticals Ltd.,telazinetablet5-mg,,,
Trifluoperazine,Telazine,1 mg,Tablet,Eskayef Pharmaceuticals Ltd.,telazinetablet1-mg,,,
Trifluridine,Fludin,1%,Ophthalmic Solution,Aristopharma Ltd.,fludinophthalmic-solution1,,,
Trihexyphenidyl Hydrochloride,Delpark,1 mg,Tablet,Healthcare Pharmaceuticals Ltd.,delparktablet1-mg,,,
Trihexyphenidyl Hydrochloride,Delpark,2 mg,Tablet,Healthcare Pharmaceuticals Ltd.,delparktablet2-mg,,,
Trihexyphenidyl Hydrochloride,Delpark,5 mg,Tablet,Healthcare Pharmaceuticals Ltd.,delparktablet5-mg,,,
Trihexyphenidyl Hydrochloride,Hexiphen,2 mg,Tablet,General Pharmaceuticals Ltd.,hexiphentablet2-mg,,,
Trihexyphenidyl Hydrochloride,Hexiphen,5 mg,Tablet,General Pharmaceuticals Ltd.,hexiphentablet5-mg,,,
Trihexyphenidyl Hydrochloride,Hexinor,5 mg,Tablet,Beacon Pharmaceuticals Ltd.,hexinortablet5-mg,,,
Trihexyphenidyl Hydrochloride,Hexinor,2 mg,Tablet,Beacon Pharmaceuticals Ltd.,hexinortablet2-mg,,,
Trihexyphenidyl Hydrochloride,Hexinor,2 mg/5 ml,Syrup,Beacon Pharmaceuticals Ltd.,hexinorsyrup2-mg5-ml,,,
Trihexyphenidyl Hydrochloride,Hexinor,1 mg,Tablet,Beacon Pharmaceuticals Ltd.,hexinortablet1-mg,,,
Trihexyphenidyl Hydrochloride,Heximax,2 mg,Tablet,Goodman Pharmaceuticals Ltd.,heximaxtablet2-mg,,,
Trihexyphenidyl Hydrochloride,Heximax,5 mg,Tablet,Goodman Pharmaceuticals Ltd.,heximaxtablet5-mg,,,
Trihexyphenidyl Hydrochloride,Hexirest,5 mg,Tablet,Everest Pharmaceuticals Ltd.,hexiresttablet5-mg,,,
Trihexyphenidyl Hydrochloride,Hexirest,2 mg,Tablet,Everest Pharmaceuticals Ltd.,hexiresttablet2-mg,,,
Trihexyphenidyl Hydrochloride,Parkitrol,5 mg,Tablet,Sun Pharmaceutical Ltd.,parkitroltablet5-mg,,,
Trihexyphenidyl Hydrochloride,Parkitrol,2 mg,Tablet,Sun Pharmaceutical Ltd.,parkitroltablet2-mg,,,
Trihexyphenidyl Hydrochloride,Parkifen,5 mg,Tablet,UniMed UniHealth,parkifentablet5-mg,,,
Trihexyphenidyl Hydrochloride,Parkifen,2 mg,Tablet,UniMed UniHealth,parkifentablet2-mg,,,
Trihexyphenidyl Hydrochloride,Tricalm,5 mg,Tablet,ACI Limited,tricalmtablet5-mg,,,
Trihexyphenidyl Hydrochloride,Tricalm,2 mg,Tablet,ACI Limited,tricalmtablet2-mg,,,
Trihexyphenidyl Hydrochloride,Tribcol,2 mg,Tablet,Genvio Pharma Ltd.,tribcoltablet2-mg,,,
Trihexyphenidyl Hydrochloride,Tribcol,5 mg,Tablet,Genvio Pharma Ltd.,tribcoltablet5-mg,,,
Trihexyphenidyl Hydrochloride,Trihexy,1 mg,Tablet,Incepta Pharmaceuticals Ltd.,trihexytablet1-mg,,,
Trihexyphenidyl Hydrochloride,Trihexy,2 mg/5 ml,Syrup,Incepta Pharmaceuticals Ltd.,trihexysyrup2-mg5-ml,,,
Trihexyphenidyl Hydrochloride,Trihexy,5 mg,Tablet,Incepta Pharmaceuticals Ltd.,trihexytablet5-mg,,,
Trihexyphenidyl Hydrochloride,Trihexy,2 mg,Tablet,Incepta Pharmaceuticals Ltd.,trihexytablet2-mg,,,
Trihexyphenidyl Hydrochloride,Tridyl,5 mg/5 ml,Syrup,Square Pharmaceuticals Ltd.,tridylsyrup5-mg5-ml,,,
Trihexyphenidyl Hydrochloride,Tridyl,5 mg,Tablet,Square Pharmaceuticals Ltd.,tridyltablet5-mg,,,
Trihexyphenidyl Hydrochloride,Tridyl,2 mg,Tablet,Square Pharmaceuticals Ltd.,tridyltablet2-mg,,,
Trimebutine Maleate,Timotor,100 mg,Tablet,Square Pharmaceuticals Ltd.,timotortablet100-mg,,,
Trimebutine Maleate,Trimotil,100 mg,Tablet,Incepta Pharmaceuticals Ltd.,trimotiltablet100-mg,,,
Trimebutine Maleate,Tritin,100 mg,Tablet,Renata Limited,tritintablet100-mg,,,
Trimetazidine Dihydrochloride,Angivas MR,35 mg,Tablet (Modified Release),Popular Pharmaceuticals Ltd.,angivas-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Angitrim MR,35 mg,Tablet (Modified Release),Globe Pharmaceuticals Ltd.,angitrim-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Angirid MR,35 mg,Tablet (Modified Release),ACME Laboratories Ltd.,angirid-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Anginox MR,35 mg,Tablet (Modified Release),General Pharmaceuticals Ltd.,anginox-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Angimet MR,35 mg,Tablet (Modified Release),Orion Pharma Ltd.,angimet-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Angimet,20 mg,Tablet,Orion Pharma Ltd.,angimettablet20-mg,,,
Trimetazidine Dihydrochloride,Angivent MR,35 mg,Tablet (Modified Release),Square Pharmaceuticals Ltd.,angivent-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Antoris MR,35 mg,Tablet (Modified Release),Opsonin Pharma Ltd.,antoris-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Cardimet MR,35 mg,Tablet (Modified Release),Eskayef Pharmaceuticals Ltd.,cardimet-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Feelnor MR,35 mg,Tablet (Modified Release),Incepta Pharmaceuticals Ltd.,feelnor-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Metacard MR,35 mg,Tablet (Modified Release),Aristopharma Ltd.,metacard-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Metazine MR,35 mg,Tablet (Modified Release),Beximco Pharmaceuticals Ltd.,metazine-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Metavas MR,35 mg,Tablet (Modified Release),NIPRO JMI Pharma Ltd.,metavas-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Trangina MR,35 mg,Tablet (Modified Release),Biopharma Laboratories Ltd.,trangina-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Trangit MR,35 mg,Tablet (Modified Release),SANDOZ (A Novartis Division),trangit-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Triginal MR,35 mg,Tablet (Modified Release),Radiant Pharmaceuticals Ltd.,triginal-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Trimacontin,60 mg,Tablet (Modified Release),Mundipharma (BD) Pvt. Ltd.,trimacontintablet-modified-release60-mg,,,
Trimetazidine Dihydrochloride,Trimacontin,35 mg,Tablet (Modified Release),Mundipharma (BD) Pvt. Ltd.,trimacontintablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Trimet-MR,35 mg,Tablet (Modified Release),Drug International Ltd.,trimet-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Trimet,20 mg,Tablet,Drug International Ltd.,trimettablet20-mg,,,
Trimetazidine Dihydrochloride,Trizedon MR,35 mg,Tablet (Modified Release),Renata Limited,trizedon-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Vastarel MR,35 mg,Tablet (Modified Release),Servier Bangladesh Operation,vastarel-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Vastadin MR,35 mg,Tablet (Modified Release),Sharif Pharmaceuticals Ltd.,vastadin-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Vaspec MR,35 mg,Tablet (Modified Release),Navana Pharmaceuticals Ltd.,vaspec-mrtablet-modified-release35-mg,,,
Trimetazidine Dihydrochloride,Vascare,20 mg,Tablet,Doctor TIMS Pharmaceuticals Ltd.,vascaretablet20-mg,,,
Trimetazidine Dihydrochloride,Vestar MR,35 mg,Tablet (Modified Release),Healthcare Pharmaceuticals Ltd.,vestar-mrtablet-modified-release35-mg,,,
Tropicamide,Dilate,1%,Ophthalmic Solution,Incepta Pharmaceuticals Ltd.,dilateophthalmic-solution1,,,
Tropicamide,Eyetrop,1%,Ophthalmic Solution,Apex Pharmaceuticals Ltd.,eyetropophthalmic-solution1,,,
Tropicamide,Mydrimide,0.50%,Ophthalmic Solution,Reman Drug Laboratories Ltd.,mydrimideophthalmic-solution05,,,
Tropicamide,Mydrimide,1%,Ophthalmic Solution,Reman Drug Laboratories Ltd.,mydrimideophthalmic-solution1,,,
Tropicamide,Tropigen,1%,Ophthalmic Solution,General Pharmaceuticals Ltd.,tropigenophthalmic-solution1,,,
Tropicamide,Tropidil,1%,Ophthalmic Solution,Popular Pharmaceuticals Ltd.,tropidilophthalmic-solution1,,,
Tropicamide,Tropicamin,1%,Ophthalmic Solution,Nipa Pharmaceuticals Ltd.,tropicaminophthalmic-solution1,,,
Tropicamide,Tropicamin,0.50%,Ophthalmic Solution,Nipa Pharmaceuticals Ltd.,tropicaminophthalmic-solution05,,,
Tropicamide,Tropicamide,1%,Ophthalmic Solution,Opso Saline Ltd.,tropicamideophthalmic-solution1,,,
Tropicamide,Tropicamide,0.50%,Ophthalmic Solution,Opso Saline Ltd.,tropicamideophthalmic-solution05,,,
Tropicamide,Tropicam,1%,Ophthalmic Solution,Aristopharma Ltd.,tropicamophthalmic-solution1,,,
Tropicamide,Tropicam,0.50%,Ophthalmic Solution,Aristopharma Ltd.,tropicamophthalmic-solution05,,,
Tropicamide,Trusil,1%,Ophthalmic Solution,Gaco Pharmaceuticals Ltd.,trusilophthalmic-solution1,,,
Tropicamide,Trusil,0.50%,Ophthalmic Solution,Gaco Pharmaceuticals Ltd.,trusilophthalmic-solution05,,,
Tropicamide + Phenylephrine + Lidocaine,Midoria,0.02%+0.31%+1%,Intracameral Injection,Incepta Pharmaceuticals Ltd.,midoriaintracameral-injection0020311,,,
Tropicamide + Phenylephrine Hydrochloride,Dilate Plus,0.8%+5%,Ophthalmic Solution,Incepta Pharmaceuticals Ltd.,dilate-plusophthalmic-solution085,,,
Tropicamide + Phenylephrine Hydrochloride,Mydrimide Plus,0.8%+5%,Ophthalmic Solution,Reman Drug Laboratories Ltd.,mydrimide-plusophthalmic-solution085,,,
Tropicamide + Phenylephrine Hydrochloride,Trocane,0.8%+5%,Ophthalmic Solution,Drug International Ltd.,trocaneophthalmic-solution085,,,
Tropicamide + Phenylephrine Hydrochloride,Tropigen Plus,0.8%+5%,Ophthalmic Solution,General Pharmaceuticals Ltd.,tropigen-plusophthalmic-solution085,,,
Tropicamide + Phenylephrine Hydrochloride,Tropidil Plus,0.8%+5%,Ophthalmic Solution,Popular Pharmaceuticals Ltd.,tropidil-plusophthalmic-solution085,,,
Tropicamide + Phenylephrine Hydrochloride,Trophen,0.8%+5%,Ophthalmic Solution,Aristopharma Ltd.,trophenophthalmic-solution085,,,
Tropicamide + Phenylephrine Hydrochloride,Trusil Plus,0.8%+5%,Ophthalmic Solution,Gaco Pharmaceuticals Ltd.,trusil-plusophthalmic-solution085,,,
Tropicamide + Phenylephrine Hydrochloride,Vasotrop,0.8%+5%,Ophthalmic Solution,Asiatic Laboratories Ltd.,vasotropophthalmic-solution085,,,
Trospium Chloride,Trospi,20 mg,Tablet,UniMed UniHealth,trospitablet20-mg,,,
Trypan Blue,TyBlue,0.06%,Ophthalmic Solution,Techno Drugs Ltd.,tyblueophthalmic-solution006,,,
Trypan Blue,Visi Blue,0.06%,Ophthalmic Solution,Incepta Pharmaceuticals Ltd.,visi-blueophthalmic-solution006,,,
TTO Thermal Toothpaste,Oralis,,Oral Paste,"JEO MED, Turkey",oralisoral-paste,,,
Tulobuterol Hydrochloride,Breton,1 mg/5 ml,Syrup,Drug International Ltd.,bretonsyrup1-mg5-ml,,,
Tulobuterol Hydrochloride,Breton,2 mg,Tablet,Drug International Ltd.,bretontablet2-mg,,,
Typhoid Polysaccharide Vaccine,Typhim Vi,25 mcg/0.5 ml,IM Injection,Synovia pharma plc,typhim-viim-injection25-mcg05-ml,,,
Typhoid Polysaccharide Vaccine,Typherix,25 mcg/0.5 ml,IM Injection,GlaxoSmithKline,typherixim-injection25-mcg05-ml,,,
Typhoid Polysaccharide Vaccine,Vaxphoid,25 mcg/0.5 ml,IM Injection,Incepta Pharmaceuticals Ltd.,vaxphoidim-injection25-mcg05-ml,,,
Ulipristal Acetate [For emergency contraception],5X,30 mg,Tablet,Renata Limited,5xtablet30-mg,,,
Ulipristal Acetate [For emergency contraception],EM-Pill,30 mg,Tablet,ACME Laboratories Ltd.,em-pilltablet30-mg,,,
Ulipristal Acetate [For emergency contraception],Peuli,30 mg,Tablet,Ziska Pharmaceuticals Ltd.,peulitablet30-mg,,,
Ulipristal Acetate [For emergency contraception],Ulicon,30 mg,Tablet,Eskayef Pharmaceuticals Ltd.,ulicontablet30-mg,,,
Ulipristal Acetate [For uterine fibroids],Fibropress,5 mg,Tablet,Nuvista Pharma Ltd.,fibropresstablet5-mg,,,
Ulipristal Acetate [For uterine fibroids],Preroid,5 mg,Tablet,Renata Limited,preroidtablet5-mg,,,
Ulipristal Acetate [For uterine fibroids],Pristil,5 mg,Tablet,Incepta Pharmaceuticals Ltd.,pristiltablet5-mg,,,
Ulipristal Acetate [For uterine fibroids],Uliroid,5 mg,Tablet,Ziska Pharmaceuticals Ltd.,uliroidtablet5-mg,,,
Ulipristal Acetate [For uterine fibroids],Utal,5 mg,Tablet,Square Pharmaceuticals Ltd.,utaltablet5-mg,,,
Undenatured Type II Collagen,Flemo,40 mg,Capsule (Delayed Release),Square Pharmaceuticals Ltd.,flemocapsule-delayed-release40-mg,,,
Undenatured Type II Collagen,Joinflex,40 mg,Capsule (Delayed Release),Aristopharma Ltd.,joinflexcapsule-delayed-release40-mg,,,
Undenatured Type II Collagen,Radiflex,40 mg,Capsule (Delayed Release),Radiant Nutraceuticals Ltd.,radiflexcapsule-delayed-release40-mg,,,
Undenatured Type II Collagen,Synogen,40 mg,Capsule (Delayed Release),Incepta Pharmaceuticals Ltd.,synogencapsule-delayed-release40-mg,,,
Undenatured Type II Collagen + Glucosamine sulfate + Boswellia serrata + Boron,Orthogen,20 mg+750 mg+50 mg+0.75 mg,Tablet,ACME Laboratories Ltd.,orthogentablet20-mg750-mg50-mg075-mg,,,
Undenatured Type II Collagen + Glucosamine Sulfate + Chondroitin Sulfate,Synogen Plus,40 mg+150 mg+120 mg,Tablet,Incepta Pharmaceuticals Ltd.,synogen-plustablet40-mg150-mg120-mg,,,
Upadacitinib,Upanib,15 mg,Tablet (Extended Release),Ziska Pharmaceuticals Ltd.,upanibtablet-extended-release15-mg,,,
Upadacitinib,Upacit XR,15 mg,Tablet (Extended Release),Delta Pharma Ltd.,upacit-xrtablet-extended-release15-mg,,,
Urea (10%),Aqua Care,10% w/w,Cream,Drug International Ltd.,aqua-carecream10-ww,,,
Urea (10%),Emurea,10% w/w,Cream,Ziska Pharmaceuticals Ltd.,emureacream10-ww,,,
Urea (10%),Equra,10% w/w,Cream,Square Pharmaceuticals Ltd.,equracream10-ww,,,
Urea (10%),Eucera,10% w/w,Cream,UniMed UniHealth,euceracream10-ww,,,
Urea (10%),Eukrim,10% w/w,Cream,Beximco Pharmaceuticals Ltd.,eukrimcream10-ww,,,
Urea (10%),Eudrate,10% w/w,Cream,Incepta Pharmaceuticals Ltd.,eudratecream10-ww,,,
Urea (10%),Eusoft,10% w/w,Cream,Momotaz Pharmaceuticals Ltd.,eusoftcream10-ww,,,
Urea (25%),Emurea,25% w/w,Cream,Ziska Pharmaceuticals Ltd.,emureacream25-ww,,,
Urea (25%),Heel Guard,25% w/w,Cream,UniMed UniHealth,heel-guardcream25-ww,,,
Urokinase,Uronase,500000 IU/10 ml,Injection,Beacon Pharmaceuticals Ltd.,uronaseinjection500000-iu10-ml,,,
Ursodeoxycholic Acid,Antigall,150 mg,Tablet,Incepta Pharmaceuticals Ltd.,antigalltablet150-mg,,,
Ursodeoxycholic Acid,Antigall,300 mg,Tablet,Incepta Pharmaceuticals Ltd.,antigalltablet300-mg,,,
Ursodeoxycholic Acid,Bilicir,300 mg,Tablet,ACI Limited,bilicirtablet300-mg,,,
Ursodeoxycholic Acid,Bilicir,150 mg,Tablet,ACI Limited,bilicirtablet150-mg,,,
Ursodeoxycholic Acid,Liconor,250 mg/5 ml,Oral Suspension,Opsonin Pharma Ltd.,liconororal-suspension250-mg5-ml,,,
Ursodeoxycholic Acid,Liconor,300 mg,Tablet,Opsonin Pharma Ltd.,liconortablet300-mg,,,
